WTCCN,6053,2020082000001,Y,13001102,A
WTCCN,6053,2020082000001,Y,13001U02,A
WTCCN,6053,2020082000001,Y,13002U03,A
WTCCN,6053,2020082000001,Y,13002T04,A
WTCCN,6053,2020082000001,Y,12001B01,D
