6053,20200820001,GL001,13001102,20200526,A,2020082000001,5,WTCCN
6053,20200820001,GL004,13001U02,20200421,A,2020082000001,5,WTCCN
6053,20200820001,GL029,13002U03,20200526,A,2020082000001,5,WTCCN
6053,20200820001,GL031,13002T04,20200526,A,2020082000001,5,WTCCN
6053,20200820001,GL044,12001B01,20200303,A,2020082000001,5,WTCCN
