WTCCN,6053,20200817144139,13001102,20200526,A,03,3012,
WTCCN,6053,20200817144139,13001U02,20200421,A,03,3012,
WTCCN,6053,20200817144139,13002U03,20200526,A,03,3015,
WTCCN,6053,20200817144139,13002T04,20200526,A,03,3015,
WTCCN,6053,20200817144139,12001B01,20200303,D,02,2001,
