timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1586434653393,597329,HTTP Request,200,OK,#L: Create Product Image - Thread Group 9-22,text,true,,250,13389123,20,20,https://planogram.dev.tuputech.com/v1/api/pi/WTCTH/product-with-images/wtcph,597329,0,342
1586434653553,597393,HTTP Request,200,OK,#L: Create Product Image - Thread Group 9-30,text,true,,250,13389150,19,19,https://planogram.dev.tuputech.com/v1/api/pi/WTCTH/product-with-images/wtcph,597393,0,468
1586434653412,597646,HTTP Request,200,OK,#L: Create Product Image - Thread Group 9-23,text,true,,250,13389114,18,18,https://planogram.dev.tuputech.com/v1/api/pi/WTCTH/product-with-images/wtchk,597646,0,364
1586434653353,597770,HTTP Request,200,OK,#L: Create Product Image - Thread Group 9-20,text,true,,250,13389159,17,17,https://planogram.dev.tuputech.com/v1/api/pi/WTCTH/product-with-images/wtcph,597770,0,323
1586434653593,598184,HTTP Request,200,OK,#L: Create Product Image - Thread Group 9-32,text,true,,250,13389141,16,16,https://planogram.dev.tuputech.com/v1/api/pi/WTCTH/product-with-images/wtcph,598184,0,508
1586434653652,598347,HTTP Request,200,OK,#L: Create Product Image - Thread Group 9-35,text,true,,250,13389114,15,15,https://planogram.dev.tuputech.com/v1/api/pi/WTCTH/product-with-images/wtchk,598347,0,557
1586434653293,598901,HTTP Request,200,OK,#L: Create Product Image - Thread Group 9-17,text,true,,250,13389105,14,14,https://planogram.dev.tuputech.com/v1/api/pi/WTCTH/product-with-images/wtchk,598901,0,277
1586434653852,598399,HTTP Request,200,OK,#L: Create Product Image - Thread Group 9-45,text,true,,250,13389177,13,13,https://planogram.dev.tuputech.com/v1/api/pi/WTCTH/product-with-images/wtchk,598399,0,697
1586434653732,598619,HTTP Request,200,OK,#L: Create Product Image - Thread Group 9-39,text,true,,250,13389159,12,12,https://planogram.dev.tuputech.com/v1/api/pi/WTCTH/product-with-images/wtchk,598619,0,601
1586434653792,598643,HTTP Request,200,OK,#L: Create Product Image - Thread Group 9-42,text,true,,250,13389186,11,11,https://planogram.dev.tuputech.com/v1/api/pi/WTCTH/product-with-images/wtcph,598643,0,653
1586434653173,599458,HTTP Request,200,OK,#L: Create Product Image - Thread Group 9-11,text,true,,250,13389096,10,10,https://planogram.dev.tuputech.com/v1/api/pi/WTCTH/product-with-images/wtchk,599458,0,192
1586434653231,599545,HTTP Request,200,OK,#L: Create Product Image - Thread Group 9-14,text,true,,250,13389123,9,9,https://planogram.dev.tuputech.com/v1/api/pi/WTCTH/product-with-images/wtcph,599545,0,233
1586434653112,599786,HTTP Request,200,OK,#L: Create Product Image - Thread Group 9-8,text,true,,250,13389150,8,8,https://planogram.dev.tuputech.com/v1/api/pi/WTCTH/product-with-images/wtcph,599786,0,135
1586434653432,599488,HTTP Request,200,OK,#L: Create Product Image - Thread Group 9-24,text,true,,250,13389141,7,7,https://planogram.dev.tuputech.com/v1/api/pi/WTCTH/product-with-images/wtcph,599488,0,377
1586434653952,599232,HTTP Request,200,OK,#L: Create Product Image - Thread Group 9-50,text,true,,250,13389159,6,6,https://planogram.dev.tuputech.com/v1/api/pi/WTCTH/product-with-images/wtcph,599232,0,787
1586434653672,599772,HTTP Request,200,OK,#L: Create Product Image - Thread Group 9-36,text,true,,250,13389150,5,5,https://planogram.dev.tuputech.com/v1/api/pi/WTCTH/product-with-images/wtcph,599772,0,569
1586434653612,600203,HTTP Request,200,OK,#L: Create Product Image - Thread Group 9-33,text,true,,250,13389159,4,4,https://planogram.dev.tuputech.com/v1/api/pi/WTCTH/product-with-images/wtchk,600203,0,508
1586434653573,600312,HTTP Request,200,OK,#L: Create Product Image - Thread Group 9-31,text,true,,250,13389159,3,3,https://planogram.dev.tuputech.com/v1/api/pi/WTCTH/product-with-images/wtchk,600312,0,482
1586434653692,600438,HTTP Request,200,OK,#L: Create Product Image - Thread Group 9-37,text,true,,250,13389186,2,2,https://planogram.dev.tuputech.com/v1/api/pi/WTCTH/product-with-images/wtchk,600438,0,579
1586434653912,600938,HTTP Request,200,OK,#L: Create Product Image - Thread Group 9-48,text,true,,250,13389123,1,1,https://planogram.dev.tuputech.com/v1/api/pi/WTCTH/product-with-images/wtcph,600938,0,740
